intersection_key,Latitude,Longitude,rank_SW,rank_SA,rank_delta_SA_minus_SW
LUBBOCK|OUTSIDE CITY LIMITS|33.4470|-101.8724||CR2170,33.447,-101.8724,1312.0,2395.0,1083.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4470|-101.9470||CR7600,33.447,-101.947,4152.0,2250.0,-1902.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4470|-101.9529||CR7600,33.447,-101.9529,4152.0,4710.0,558.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4470|-101.9740||CR7600,33.447,-101.974,4152.0,5200.0,1048.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4470|-101.9928||CR7600,33.447,-101.9928,4152.0,4219.0,67.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4470|-102.0130||FM0179,33.447,-102.013,390.5,2053.0,1662.5
LUBBOCK|OUTSIDE CITY LIMITS|33.4471|-101.9155||CR7600,33.4471,-101.9155,1312.0,3584.0,2272.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4471|-101.9323||WOODROW ROAD,33.4471,-101.9323,4152.0,3631.0,-521.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4471|-101.9332||WOODROW ROAD,33.4471,-101.9332,4152.0,2954.0,-1198.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4471|-101.9365|NOT REPORTED|WOODROW ROAD,33.4471,-101.9365,4152.0,4232.0,80.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4471|-101.9382|COUNTY ROAD 1800|WOODROW ROAD,33.4471,-101.9382,4152.0,2246.0,-1906.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4471|-101.9395||WOODROW ROAD,33.4471,-101.9395,390.5,4230.0,3839.5
LUBBOCK|OUTSIDE CITY LIMITS|33.4472|-101.8686|COUNTY ROAD 7600|CR7600,33.4472,-101.8686,4152.0,2846.0,-1306.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4472|-101.8789|COUNTY ROAD 2140|CR7600,33.4472,-101.8789,4152.0,1470.0,-2682.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4472|-101.8791||CR7600,33.4472,-101.8791,4152.0,2720.0,-1432.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4472|-101.8878|COUNTY ROAD 2100|CR7600,33.4472,-101.8878,1312.0,3075.0,1763.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4472|-101.8880|COUNTY ROAD 2100|CR7600,33.4472,-101.888,4152.0,2842.0,-1310.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4475|-101.7757||E COUNTY ROAD 7600,33.4475,-101.7757,4152.0,4655.0,503.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4475|-101.8506||UNKNOWN,33.4475,-101.8506,4152.0,4116.0,-36.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4476|-101.7319||E WOODROW ROAD,33.4476,-101.7319,1312.0,4410.0,3098.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4477|-101.8702|COUNTY ROAD 7600|S FM 1264,33.4477,-101.8702,4152.0,2793.0,-1359.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4494|-101.9310|COUNTY ROAD 7570|CR1840,33.4494,-101.931,4152.0,2143.0,-2009.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4502|-101.8423|NOT REPORTED|US0087,33.4502,-101.8423,390.5,4964.0,4573.5
LUBBOCK|OUTSIDE CITY LIMITS|33.4516|-102.0089||FM0179,33.4516,-102.0089,2031.5,416.0,-1615.5
LUBBOCK|OUTSIDE CITY LIMITS|33.4518|-101.9222||FM1730,33.4518,-101.9222,4152.0,4558.0,406.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4525|-101.8753||CR7540,33.4525,-101.8753,4152.0,3637.0,-515.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4527|-101.8703|COUNTY ROAD 7540|CR2200,33.4527,-101.8703,4152.0,3228.0,-924.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4540|-101.8434|NOT REPORTED|US0087,33.454,-101.8434,1312.0,3711.0,2399.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4544|-101.8875|154TH STREET|INDIANA AVENUE,33.4544,-101.8875,4152.0,4626.0,474.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4544|-101.8876|154TH STREET|COUNTY ROAD 2100,33.4544,-101.8876,4152.0,4838.0,686.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4547|-101.8436|NOT REPORTED|US0087,33.4547,-101.8436,390.5,3678.0,3287.5
LUBBOCK|OUTSIDE CITY LIMITS|33.4558|-101.8439|SL0493|US0087,33.4558,-101.8439,390.5,5540.0,5149.5
LUBBOCK|OUTSIDE CITY LIMITS|33.4558|-101.8439||US0087,33.4558,-101.8439,4152.0,4068.0,-84.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4564|-101.8440||US0087,33.4564,-101.844,4152.0,4783.0,631.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4581|-101.8882|150TH STREET|COUNTY ROAD 2100,33.4581,-101.8882,4152.0,1887.0,-2265.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4584|-101.9378||150TH STREET,33.4584,-101.9378,4152.0,1909.0,-2243.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4586|-101.9744||CR1600,33.4586,-101.9744,390.5,2390.0,1999.5
LUBBOCK|OUTSIDE CITY LIMITS|33.4587|-101.8876|COUNTY ROAD 2100|CR2100,33.4587,-101.8876,4152.0,1927.0,-2225.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4594|-101.8531||CR2300,33.4594,-101.8531,4152.0,3773.0,-379.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4600|-101.8183||CR2500,33.46,-101.8183,4152.0,2980.0,-1172.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4613|-101.8444|SL0493|US0087,33.4613,-101.8444,4152.0,5636.0,1484.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4614|-101.8444||US0087,33.4614,-101.8444,4152.0,5572.0,1420.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4615|-101.8444|SL0493|US0087,33.4615,-101.8444,1312.0,4234.0,2922.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4615|-101.9395|146TH STREET|FRANKFORD AVENUE,33.4615,-101.9395,4152.0,1394.0,-2758.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4616|-101.9217||CR7500,33.4616,-101.9217,1312.0,4029.0,2717.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4616|-101.9264||146TH STREET,33.4616,-101.9264,4152.0,1490.0,-2662.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4617|-102.0262|CR1300|QUITSNA AVENUE,33.4617,-102.0262,4152.0,4190.0,38.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4618|-101.8443|SL0493|US0087,33.4618,-101.8443,1312.0,4692.0,3380.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4618|-101.9048|146TH STREET|CR2000,33.4618,-101.9048,4152.0,2242.0,-1910.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4620|-101.9395|COUNTY ROAD 1800|CR1800,33.462,-101.9395,4152.0,1916.0,-2236.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4637|-101.6767||US0084,33.4637,-101.6767,4152.0,5569.0,1417.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4638|-101.8628||143RD STREET,33.4638,-101.8628,4152.0,3420.0,-732.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4639|-101.8444|NOT REPORTED|US0087,33.4639,-101.8444,4152.0,5511.0,1359.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4642|-102.0090||FM0179,33.4642,-102.009,390.5,4106.0,3715.5
LUBBOCK|OUTSIDE CITY LIMITS|33.4648|-101.6788||US0084,33.4648,-101.6788,1312.0,3825.0,2513.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4652|-102.0090|FM0179|FM1585,33.4652,-102.009,4152.0,3204.0,-948.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4654|-101.6799|NOT REPORTED|US0084,33.4654,-101.6799,1312.0,5744.0,4432.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4656|-101.6803||US0084,33.4656,-101.6803,390.5,4007.0,3616.5
LUBBOCK|OUTSIDE CITY LIMITS|33.4675|-101.6837||US0084,33.4675,-101.6837,390.5,5261.0,4870.5
LUBBOCK|OUTSIDE CITY LIMITS|33.4683|-102.0090||FM0179,33.4683,-102.009,390.5,2277.0,1886.5
LUBBOCK|OUTSIDE CITY LIMITS|33.4689|-102.0775||US0062,33.4689,-102.0775,4152.0,2707.0,-1445.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4691|-102.0090|FM0179|FM1585,33.4691,-102.009,1312.0,3130.0,1818.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4693|-101.6868|NOT REPORTED|US0084,33.4693,-101.6868,1312.0,5701.0,4389.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4696|-101.7794||CR2700,33.4696,-101.7794,4152.0,4583.0,431.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4700|-101.8730|137TH STREET|BOSTON AVENUE,33.47,-101.873,4152.0,2770.0,-1382.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4701|-101.6883|NOT REPORTED|US0084,33.4701,-101.6883,390.5,5627.0,5236.5
LUBBOCK|OUTSIDE CITY LIMITS|33.4708|-101.8488|136TH STREET|AVENUE L,33.4708,-101.8488,4152.0,1332.0,-2820.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4709|-101.8443||US0087,33.4709,-101.8443,4152.0,5742.0,1590.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4713|-102.0735|NOT REPORTED|US0062,33.4713,-102.0735,1312.0,5625.0,4313.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4720|-101.6917|NOT REPORTED|US0084,33.472,-101.6917,4152.0,4788.0,636.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4722|-101.8531||AVENUE P,33.4722,-101.8531,4152.0,2029.0,-2123.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4724|-101.8702|134TH STREET|UNIVERSITY AVENUE,33.4724,-101.8702,4152.0,1374.0,-2778.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4732|-101.8531||AVENUE P,33.4732,-101.8531,1312.0,5325.0,4013.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4734|-102.0702|NOT REPORTED|US0062,33.4734,-102.0702,4152.0,4465.0,313.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4742|-102.0689||US0062,33.4742,-102.0689,4152.0,5458.0,1306.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4743|-101.6957||US0084,33.4743,-101.6957,4152.0,4372.0,220.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4743|-102.0687||US0062,33.4743,-102.0687,4152.0,2588.0,-1564.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4744|-101.8526||132ND STREET,33.4744,-101.8526,4152.0,2676.0,-1476.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4748|-102.0679||US0062,33.4748,-102.0679,1312.0,5610.0,4298.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4750|-101.8446||US0087,33.475,-101.8446,1312.0,4784.0,3472.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4751|-102.0674|FM1585|US0062,33.4751,-102.0674,4152.0,5425.0,1273.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4757|-101.6981||US0084,33.4757,-101.6981,1312.0,5519.0,4207.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4758|-102.0662|FM1585|US0062,33.4758,-102.0662,25.5,45.0,19.5
LUBBOCK|OUTSIDE CITY LIMITS|33.4758|-102.0662||US0062,33.4758,-102.0662,4152.0,5190.0,1038.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4759|-101.8702|FM1585|UNIVERSITY AVENUE,33.4759,-101.8702,4152.0,3051.0,-1101.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4760|-101.9349||FM1585,33.476,-101.9349,4152.0,4203.0,51.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4760|-102.0654||FM1585,33.476,-102.0654,4152.0,940.0,-3212.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4761|-101.9937||FM1585,33.4761,-101.9937,1312.0,1412.0,100.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4761|-102.0266|FM0179|FM1585,33.4761,-102.0266,4152.0,621.0,-3531.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4761|-102.0298||FM1585,33.4761,-102.0298,1312.0,2285.0,973.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4761|-102.0552|FM1585|NOT REPORTED,33.4761,-102.0552,390.5,1583.0,1192.5
LUBBOCK|OUTSIDE CITY LIMITS|33.4762|-101.8179|FM1585|US0087,33.4762,-101.8179,1312.0,3762.0,2450.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4762|-101.8183|FM1585|US0087,33.4762,-101.8183,4152.0,3566.0,-586.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4762|-101.8183||FM1585,33.4762,-101.8183,4152.0,695.0,-3457.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4762|-101.8184|FM1585|US0087,33.4762,-101.8184,669.0,222.0,-447.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4762|-101.8693|FM1585|UNIVERSITY AVENUE,33.4762,-101.8693,4152.0,4662.0,510.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4762|-101.8703|FM1585|UNIVERSITY AVENUE,33.4762,-101.8703,4152.0,5172.0,1020.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4762|-101.8704|FM1585|UNIVERSITY AVENUE,33.4762,-101.8704,4152.0,3714.0,-438.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4762|-101.8706|FM1585|UNIVERSITY AVENUE,33.4762,-101.8706,4152.0,2511.0,-1641.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4762|-101.8707|FM1585|US0087,33.4762,-101.8707,4152.0,5617.0,1465.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4762|-101.8709|FM1585|UNIVERSITY AVENUE,33.4762,-101.8709,4152.0,2493.0,-1659.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4762|-101.8713|FM1585|UNIVERSITY AVENUE,33.4762,-101.8713,4152.0,2649.0,-1503.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4762|-101.8724|FM1585|US0087,33.4762,-101.8724,4152.0,3618.0,-534.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4762|-101.8804|FLINT AVENUE|FM1585,33.4762,-101.8804,4152.0,2288.0,-1864.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4763|-101.8191|FM1585|US0087,33.4763,-101.8191,1312.0,1407.0,95.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4763|-101.8333|FM1585|NOT REPORTED,33.4763,-101.8333,1312.0,738.0,-574.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4763|-101.8343||FM1585,33.4763,-101.8343,4152.0,890.0,-3262.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4763|-101.8447|FM1585|US0087,33.4763,-101.8447,4152.0,4191.0,39.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4763|-101.8447||FM1585,33.4763,-101.8447,4152.0,2008.0,-2144.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4763|-101.8453|FM1585|US0087,33.4763,-101.8453,4152.0,2320.0,-1832.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4763|-101.8480|FM1585|NOT REPORTED,33.4763,-101.848,4152.0,4907.0,755.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4763|-101.8484||FM1585,33.4763,-101.8484,4152.0,3378.0,-774.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4763|-101.8487|FM1585|US0087,33.4763,-101.8487,1312.0,4829.0,3517.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4763|-101.8488|FM1585|US0087,33.4763,-101.8488,4152.0,4087.0,-65.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4763|-101.8509|FM1585|US0087,33.4763,-101.8509,4152.0,4166.0,14.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4763|-101.8515|FM1585|US0087,33.4763,-101.8515,4152.0,2358.0,-1794.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4763|-101.8530|FM1585|US0087,33.4763,-101.853,4152.0,5040.0,888.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4763|-101.8531|CR2300|FM1585,33.4763,-101.8531,4152.0,4559.0,407.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4763|-101.8531|FM1585|US0087,33.4763,-101.8531,4152.0,1835.0,-2317.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4763|-101.8532|FM1585|US0087,33.4763,-101.8532,4152.0,4387.0,235.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4764|-102.0652||US0062,33.4764,-102.0652,1312.0,5474.0,4162.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4765|-101.6996||US0084,33.4765,-101.6996,4152.0,5676.0,1524.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4765|-101.7449|FM1585|UNKNOWN,33.4765,-101.7449,1312.0,1163.0,-149.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4766|-101.6999|FM0835|US0084,33.4766,-101.6999,1312.0,5500.0,4188.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4768|-101.7101|FM1585|UNKNOWN,33.4768,-101.7101,1312.0,706.0,-606.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4770|-101.7005||US0084,33.477,-101.7005,390.5,5640.0,5249.5
LUBBOCK|OUTSIDE CITY LIMITS|33.4771|-101.7007||US0084,33.4771,-101.7007,1312.0,5463.0,4151.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4771|-101.7010||FM1585,33.4771,-101.701,4152.0,2800.0,-1352.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4771|-101.8183||CR2500,33.4771,-101.8183,1312.0,2300.0,988.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4773|-101.7011|FM0835|US0084,33.4773,-101.7011,4152.0,4441.0,289.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4774|-101.7013|FM0835|US0084,33.4774,-101.7013,1312.0,5639.0,4327.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4792|-101.8184||CR2500,33.4792,-101.8184,1312.0,5043.0,3731.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4792|-102.0606||US0062,33.4792,-102.0606,1312.0,3870.0,2558.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4819|-101.8448||US0087,33.4819,-101.8448,4152.0,5122.0,970.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4823|-101.7101|FM0835|US0084,33.4823,-101.7101,1312.0,5554.0,4242.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4825|-101.7104|FM0835|US0084,33.4825,-101.7104,75.0,423.0,348.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4842|-102.0262||CR1300,33.4842,-102.0262,1312.0,4429.0,3117.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4900|-102.0432|FM1585|US0062,33.49,-102.0432,1312.0,2986.0,1674.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4902|-102.0422|FM1585|US0062,33.4902,-102.0422,57.5,59.0,1.5
LUBBOCK|OUTSIDE CITY LIMITS|33.4902|-102.0427|FM1585|US0062,33.4902,-102.0427,1312.0,2252.0,940.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4903|-101.7245|NOT REPORTED|US0084,33.4903,-101.7245,4152.0,4830.0,678.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4904|-101.8448||US0087,33.4904,-101.8448,1312.0,5780.0,4468.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4904|-102.0424|FM1585|US0062,33.4904,-102.0424,390.5,4028.0,3637.5
LUBBOCK|OUTSIDE CITY LIMITS|33.4905|-102.0423|FM1585|US0062,33.4905,-102.0423,4152.0,5536.0,1384.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4906|-102.0421|FM1585|US0062,33.4906,-102.0421,390.5,5621.0,5230.5
LUBBOCK|OUTSIDE CITY LIMITS|33.4906|-102.0421||US0062,33.4906,-102.0421,4152.0,4724.0,572.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4906|-102.0591||FM1585,33.4906,-102.0591,4152.0,1772.0,-2380.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4906|-102.0609|FM1585|FM2378,33.4906,-102.0609,4152.0,1532.0,-2620.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4908|-101.8271||E COUNTY ROAD 7300,33.4908,-101.8271,4152.0,4892.0,740.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4908|-101.8346||114TH STREET,33.4908,-101.8346,4152.0,4112.0,-40.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4908|-101.8456|114TH STREET|US0087,33.4908,-101.8456,4152.0,2764.0,-1388.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4908|-101.8516||114TH STREET,33.4908,-101.8516,390.5,3919.0,3528.5
LUBBOCK|OUTSIDE CITY LIMITS|33.4908|-101.8531|114TH STREET|CR2300,33.4908,-101.8531,4152.0,2918.0,-1234.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4908|-101.8532||114TH STREET,33.4908,-101.8532,4152.0,2415.0,-1737.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4908|-101.8542||114TH STREET,33.4908,-101.8542,4152.0,2230.0,-1922.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4908|-101.8583||114TH STREET,33.4908,-101.8583,4152.0,3454.0,-698.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4908|-101.8607|114TH STREET|114TH STREET,33.4908,-101.8607,1312.0,5069.0,3757.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4908|-102.0418|FM1585|US0062,33.4908,-102.0418,4152.0,5656.0,1504.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4909|-101.6047||E COUNTY ROAD 7300,33.4909,-101.6047,4152.0,1574.0,-2578.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4909|-101.7256|NOT REPORTED|US0084,33.4909,-101.7256,1312.0,2970.0,1658.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4909|-101.7256||US0084,33.4909,-101.7256,390.5,5503.0,5112.5
LUBBOCK|OUTSIDE CITY LIMITS|33.4912|-101.7104|114TH STREET|CR3100,33.4912,-101.7104,1312.0,3496.0,2184.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4917|-101.8448|NOT REPORTED|US0087,33.4917,-101.8448,669.0,511.0,-158.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4922|-101.7278|FM0835|US0084,33.4922,-101.7278,390.5,3321.0,2930.5
LUBBOCK|OUTSIDE CITY LIMITS|33.4922|-101.7280|FM0835|US0084,33.4922,-101.728,1312.0,5287.0,3975.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4923|-101.7280||US0084,33.4923,-101.728,2031.5,485.0,-1546.5
LUBBOCK|OUTSIDE CITY LIMITS|33.4924|-101.7282|FM0835|US0084,33.4924,-101.7282,4152.0,4376.0,224.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4931|-101.6585||FM0400,33.4931,-101.6585,1312.0,708.0,-604.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4932|-101.7297||US0084,33.4932,-101.7297,390.5,4252.0,3861.5
LUBBOCK|OUTSIDE CITY LIMITS|33.4934|-101.7300|NOT REPORTED|US0084,33.4934,-101.73,4152.0,5750.0,1598.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4935|-101.7302||US0084,33.4935,-101.7302,4152.0,5770.0,1618.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4937|-101.7306||US0084,33.4937,-101.7306,1312.0,5395.0,4083.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4949|-101.7328|NOT REPORTED|US0084,33.4949,-101.7328,1312.0,5241.0,3929.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4953|-101.7334||US0084,33.4953,-101.7334,1312.0,5763.0,4451.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4954|-101.7337|FM0835|US0084,33.4954,-101.7337,390.5,5689.0,5298.5
LUBBOCK|OUTSIDE CITY LIMITS|33.4955|-101.7337||US0084,33.4955,-101.7337,4152.0,5633.0,1481.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4961|-101.8448||US0087,33.4961,-101.8448,390.5,5826.0,5435.5
LUBBOCK|OUTSIDE CITY LIMITS|33.4965|-102.0325||US0062,33.4965,-102.0325,1312.0,4621.0,3309.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4969|-101.7364||US0084,33.4969,-101.7364,4152.0,5723.0,1571.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4989|-102.0274||US0062,33.4989,-102.0274,4152.0,5175.0,1023.0
LUBBOCK|OUTSIDE CITY LIMITS|33.4991|-102.0268||US0062,33.4991,-102.0268,4152.0,2870.0,-1282.0
LUBBOCK|OUTSIDE CITY LIMITS|33.5008|-101.8183||MARTIN L KING BOULEVARD,33.5008,-101.8183,4152.0,5173.0,1021.0
LUBBOCK|OUTSIDE CITY LIMITS|33.5011|-101.7439||US0084,33.5011,-101.7439,4152.0,5218.0,1066.0
LUBBOCK|OUTSIDE CITY LIMITS|33.5023|-101.7459|NOT REPORTED|US0084,33.5023,-101.7459,1312.0,5739.0,4427.0
LUBBOCK|OUTSIDE CITY LIMITS|33.5032|-101.7477|NOT REPORTED|US0084,33.5032,-101.7477,1312.0,4086.0,2774.0
LUBBOCK|OUTSIDE CITY LIMITS|33.5035|-101.7482|NOT REPORTED|US0084,33.5035,-101.7482,390.5,5707.0,5316.5
LUBBOCK|OUTSIDE CITY LIMITS|33.5036|-101.8183|CR 7200|MARTIN L KING BOULEVARD,33.5036,-101.8183,4152.0,4011.0,-141.0
LUBBOCK|OUTSIDE CITY LIMITS|33.5048|-101.8183|CR 7200|MARTIN L KING BOULEVARD,33.5048,-101.8183,4152.0,3812.0,-340.0
LUBBOCK|OUTSIDE CITY LIMITS|33.5050|-101.8183|CR 7200|MARTIN L KING BOULEVARD,33.505,-101.8183,4152.0,2200.0,-1952.0
LUBBOCK|OUTSIDE CITY LIMITS|33.5051|-101.8183|CR 7200|MARTIN L KING BOULEVARD,33.5051,-101.8183,4152.0,3857.0,-295.0
LUBBOCK|OUTSIDE CITY LIMITS|33.5052|-101.8180|COUNTY ROAD 2500|E COUNTY ROAD 7200,33.5052,-101.818,4152.0,1308.0,-2844.0
LUBBOCK|OUTSIDE CITY LIMITS|33.5052|-101.8183|CR 7200|MARTIN L KING BOULEVARD,33.5052,-101.8183,2031.5,362.0,-1669.5
LUBBOCK|OUTSIDE CITY LIMITS|33.5052|-101.9976||98TH STREET,33.5052,-101.9976,4152.0,5412.0,1260.0
LUBBOCK|OUTSIDE CITY LIMITS|33.5053|-101.8185|COUNTY ROAD 2500|E COUNTY ROAD 7200,33.5053,-101.8185,4152.0,5136.0,984.0
LUBBOCK|OUTSIDE CITY LIMITS|33.5053|-101.8247||E COUNTY ROAD 7200,33.5053,-101.8247,390.5,4489.0,4098.5
LUBBOCK|OUTSIDE CITY LIMITS|33.5053|-101.8363||E COUNTY ROAD 7200,33.5053,-101.8363,1312.0,1424.0,112.0
LUBBOCK|OUTSIDE CITY LIMITS|33.5055|-101.7799|FM3431|US0084,33.5055,-101.7799,1312.0,922.0,-390.0
