,County,City,Lat,Long,RdNm1,RdNm2,rank_SW,rank_SA,rank_delta_SA_minus_SW,Latitude,Longitude,intersection_key
962,LUBBOCK,LUBBOCK,33.5451,-101.9398,54TH STREET,FRANKFORD AVENUE,4152.0,3402.0,-750.0,33.5451,-101.9398,LUBBOCK|LUBBOCK|33.5451|-101.9398|54TH STREET|FRANKFORD AVENUE
963,LUBBOCK,LUBBOCK,33.5452,-101.8450,,IH0027,1312.0,5950.0,4638.0,33.5452,-101.845,LUBBOCK|LUBBOCK|33.5452|-101.8450||IH0027
964,LUBBOCK,LUBBOCK,33.5452,-101.8617,54TH STREET,AVENUE U,4152.0,2600.0,-1552.0,33.5452,-101.8617,LUBBOCK|LUBBOCK|33.5452|-101.8617|54TH STREET|AVENUE U
965,LUBBOCK,LUBBOCK,33.5452,-101.8910,,54TH STREET,4152.0,1338.0,-2814.0,33.5452,-101.891,LUBBOCK|LUBBOCK|33.5452|-101.8910||54TH STREET
966,LUBBOCK,LUBBOCK,33.5452,-101.8938,,54TH STREET,4152.0,1346.0,-2806.0,33.5452,-101.8938,LUBBOCK|LUBBOCK|33.5452|-101.8938||54TH STREET
967,LUBBOCK,LUBBOCK,33.5452,-101.8962,,54TH STREET,4152.0,3028.0,-1124.0,33.5452,-101.8962,LUBBOCK|LUBBOCK|33.5452|-101.8962||54TH STREET
968,LUBBOCK,LUBBOCK,33.5452,-101.9051,54TH STREET,QUAKER AVENUE,4152.0,3830.0,-322.0,33.5452,-101.9051,LUBBOCK|LUBBOCK|33.5452|-101.9051|54TH STREET|QUAKER AVENUE
969,LUBBOCK,LUBBOCK,33.5452,-101.9137,54TH STREET,UTICA AVENUE,4152.0,3789.0,-363.0,33.5452,-101.9137,LUBBOCK|LUBBOCK|33.5452|-101.9137|54TH STREET|UTICA AVENUE
970,LUBBOCK,LUBBOCK,33.5452,-101.9310,,CHICAGO AVENUE,4152.0,4869.0,717.0,33.5452,-101.931,LUBBOCK|LUBBOCK|33.5452|-101.9310||CHICAGO AVENUE
971,LUBBOCK,LUBBOCK,33.5455,-101.9362,,SL0289,4152.0,6115.0,1963.0,33.5455,-101.9362,LUBBOCK|LUBBOCK|33.5455|-101.9362||SL0289
972,LUBBOCK,LUBBOCK,33.5456,-101.9224,53RD STREET,SLIDE ROAD,4152.0,5413.0,1261.0,33.5456,-101.9224,LUBBOCK|LUBBOCK|33.5456|-101.9224|53RD STREET|SLIDE ROAD
973,LUBBOCK,LUBBOCK,33.5457,-101.9362,,SL0289,669.0,5865.0,5196.0,33.5457,-101.9362,LUBBOCK|LUBBOCK|33.5457|-101.9362||SL0289
974,LUBBOCK,LUBBOCK,33.5459,-101.8535,AVENUE P,US0084,2031.5,297.0,-1734.5,33.5459,-101.8535,LUBBOCK|LUBBOCK|33.5459|-101.8535|AVENUE P|US0084
975,LUBBOCK,LUBBOCK,33.5459,-101.8535,IH0027,US0084,4152.0,3248.0,-904.0,33.5459,-101.8535,LUBBOCK|LUBBOCK|33.5459|-101.8535|IH0027|US0084
976,LUBBOCK,LUBBOCK,33.5459,-101.8535,,US0084,4152.0,4064.0,-88.0,33.5459,-101.8535,LUBBOCK|LUBBOCK|33.5459|-101.8535||US0084
977,LUBBOCK,LUBBOCK,33.5460,-101.8928,,KENOSHA AVENUE,4152.0,5330.0,1178.0,33.546,-101.8928,LUBBOCK|LUBBOCK|33.5460|-101.8928||KENOSHA AVENUE
978,LUBBOCK,LUBBOCK,33.5460,-101.9224,,SLIDE ROAD,4152.0,5037.0,885.0,33.546,-101.9224,LUBBOCK|LUBBOCK|33.5460|-101.9224||SLIDE ROAD
979,LUBBOCK,LUBBOCK,33.5461,-101.8617,53RD STREET,AVENUE U,4152.0,5360.0,1208.0,33.5461,-101.8617,LUBBOCK|LUBBOCK|33.5461|-101.8617|53RD STREET|AVENUE U
980,LUBBOCK,LUBBOCK,33.5461,-101.8617,AVENUE U,AVENUE U,4152.0,4446.0,294.0,33.5461,-101.8617,LUBBOCK|LUBBOCK|33.5461|-101.8617|AVENUE U|AVENUE U
981,LUBBOCK,LUBBOCK,33.5461,-101.8617,,AVENUE U,4152.0,4871.0,719.0,33.5461,-101.8617,LUBBOCK|LUBBOCK|33.5461|-101.8617||AVENUE U
982,LUBBOCK,LUBBOCK,33.5461,-101.8661,53RD STREET,W AVENUE,4152.0,3891.0,-261.0,33.5461,-101.8661,LUBBOCK|LUBBOCK|33.5461|-101.8661|53RD STREET|W AVENUE
983,LUBBOCK,LUBBOCK,33.5461,-101.9224,,SLIDE ROAD,4152.0,4447.0,295.0,33.5461,-101.9224,LUBBOCK|LUBBOCK|33.5461|-101.9224||SLIDE ROAD
984,LUBBOCK,LUBBOCK,33.5465,-101.8832,53RD STREET,GARY AVENUE,1312.0,2724.0,1412.0,33.5465,-101.8832,LUBBOCK|LUBBOCK|33.5465|-101.8832|53RD STREET|GARY AVENUE
985,LUBBOCK,LUBBOCK,33.5466,-101.9224,,SLIDE ROAD,4152.0,5336.0,1184.0,33.5466,-101.9224,LUBBOCK|LUBBOCK|33.5466|-101.9224||SLIDE ROAD
986,LUBBOCK,LUBBOCK,33.5468,-101.8360,,AVENUE A,4152.0,3843.0,-309.0,33.5468,-101.836,LUBBOCK|LUBBOCK|33.5468|-101.8360||AVENUE A
987,LUBBOCK,LUBBOCK,33.5469,-101.9094,52ND STREET,SALEM AVENUE,4152.0,1741.0,-2411.0,33.5469,-101.9094,LUBBOCK|LUBBOCK|33.5469|-101.9094|52ND STREET|SALEM AVENUE
988,LUBBOCK,LUBBOCK,33.5469,-101.9132,,52ND STREET,4152.0,4365.0,213.0,33.5469,-101.9132,LUBBOCK|LUBBOCK|33.5469|-101.9132||52ND STREET
989,LUBBOCK,LUBBOCK,33.5470,-101.8617,,52ND STREET,4152.0,2400.0,-1752.0,33.547,-101.8617,LUBBOCK|LUBBOCK|33.5470|-101.8617||52ND STREET
990,LUBBOCK,LUBBOCK,33.5470,-101.8877,52ND STREET,INDIANA AVENUE,2031.5,413.0,-1618.5,33.547,-101.8877,LUBBOCK|LUBBOCK|33.5470|-101.8877|52ND STREET|INDIANA AVENUE
991,LUBBOCK,LUBBOCK,33.5470,-101.8980,,52ND STREET,4152.0,4428.0,276.0,33.547,-101.898,LUBBOCK|LUBBOCK|33.5470|-101.8980||52ND STREET
992,LUBBOCK,LUBBOCK,33.5470,-101.9051,,QUAKER AVENUE,4152.0,3429.0,-723.0,33.547,-101.9051,LUBBOCK|LUBBOCK|33.5470|-101.9051||QUAKER AVENUE
993,LUBBOCK,LUBBOCK,33.5470,-101.9398,,FRANKFORD AVENUE,390.5,1385.0,994.5,33.547,-101.9398,LUBBOCK|LUBBOCK|33.5470|-101.9398||FRANKFORD AVENUE
994,LUBBOCK,LUBBOCK,33.5471,-101.8546,,US0084,390.5,3898.0,3507.5,33.5471,-101.8546,LUBBOCK|LUBBOCK|33.5471|-101.8546||US0084
995,LUBBOCK,LUBBOCK,33.5471,-101.8877,,INDIANA AVENUE,4152.0,4975.0,823.0,33.5471,-101.8877,LUBBOCK|LUBBOCK|33.5471|-101.8877||INDIANA AVENUE
996,LUBBOCK,LUBBOCK,33.5472,-101.8546,IH0027,US0084,4152.0,1053.0,-3099.0,33.5472,-101.8546,LUBBOCK|LUBBOCK|33.5472|-101.8546|IH0027|US0084
997,LUBBOCK,LUBBOCK,33.5472,-101.9369,,SL0289,390.5,6074.0,5683.5,33.5472,-101.9369,LUBBOCK|LUBBOCK|33.5472|-101.9369||SL0289
998,LUBBOCK,LUBBOCK,33.5473,-101.8920,,KNOXVILLE AVENUE,4152.0,3474.0,-678.0,33.5473,-101.892,LUBBOCK|LUBBOCK|33.5473|-101.8920||KNOXVILLE AVENUE
999,LUBBOCK,LUBBOCK,33.5474,-101.9571,,MILWAUKEE AVENUE,4152.0,1840.0,-2312.0,33.5474,-101.9571,LUBBOCK|LUBBOCK|33.5474|-101.9571||MILWAUKEE AVENUE
1000,LUBBOCK,LUBBOCK,33.5475,-101.8548,,US0084,390.5,980.0,589.5,33.5475,-101.8548,LUBBOCK|LUBBOCK|33.5475|-101.8548||US0084
1001,LUBBOCK,LUBBOCK,33.5475,-101.8596,,AVENUE T,4152.0,5406.0,1254.0,33.5475,-101.8596,LUBBOCK|LUBBOCK|33.5475|-101.8596||AVENUE T
1002,LUBBOCK,LUBBOCK,33.5475,-101.8705,,UNIVERSITY AVENUE,4152.0,5148.0,996.0,33.5475,-101.8705,LUBBOCK|LUBBOCK|33.5475|-101.8705||UNIVERSITY AVENUE
1003,LUBBOCK,LUBBOCK,33.5476,-101.8428,,AVENUE G,4152.0,4747.0,595.0,33.5476,-101.8428,LUBBOCK|LUBBOCK|33.5476|-101.8428||AVENUE G
1004,LUBBOCK,LUBBOCK,33.5476,-101.8705,,UNIVERSITY AVENUE,4152.0,3531.0,-621.0,33.5476,-101.8705,LUBBOCK|LUBBOCK|33.5476|-101.8705||UNIVERSITY AVENUE
1005,LUBBOCK,LUBBOCK,33.5477,-101.8450,,IH0027,4152.0,5964.0,1812.0,33.5477,-101.845,LUBBOCK|LUBBOCK|33.5477|-101.8450||IH0027
1006,LUBBOCK,LUBBOCK,33.5477,-101.9371,,SL0289,1312.0,6096.0,4784.0,33.5477,-101.9371,LUBBOCK|LUBBOCK|33.5477|-101.9371||SL0289
1007,LUBBOCK,LUBBOCK,33.5479,-101.8617,,51ST STREET,4152.0,4035.0,-117.0,33.5479,-101.8617,LUBBOCK|LUBBOCK|33.5479|-101.8617||51ST STREET
1008,LUBBOCK,LUBBOCK,33.5479,-101.8621,,51ST STREET,4152.0,4896.0,744.0,33.5479,-101.8621,LUBBOCK|LUBBOCK|33.5479|-101.8621||51ST STREET
1009,LUBBOCK,LUBBOCK,33.5479,-101.9242,51ST STREET,ABERDEEN AVENUE,4152.0,1384.0,-2768.0,33.5479,-101.9242,LUBBOCK|LUBBOCK|33.5479|-101.9242|51ST STREET|ABERDEEN AVENUE
1010,LUBBOCK,LUBBOCK,33.5480,-101.8550,,US0084,4152.0,2692.0,-1460.0,33.548,-101.855,LUBBOCK|LUBBOCK|33.5480|-101.8550||US0084
1011,LUBBOCK,LUBBOCK,33.5482,-101.8551,,US0084,99.0,154.0,55.0,33.5482,-101.8551,LUBBOCK|LUBBOCK|33.5482|-101.8551||US0084
1012,LUBBOCK,LUBBOCK,33.5482,-101.9571,,MILWAUKEE AVENUE,4152.0,1497.0,-2655.0,33.5482,-101.9571,LUBBOCK|LUBBOCK|33.5482|-101.9571||MILWAUKEE AVENUE
1013,LUBBOCK,LUBBOCK,33.5483,-101.8450,,IH0027,4152.0,5912.0,1760.0,33.5483,-101.845,LUBBOCK|LUBBOCK|33.5483|-101.8450||IH0027
1014,LUBBOCK,LUBBOCK,33.5483,-101.9374,,SL0289,4152.0,6111.0,1959.0,33.5483,-101.9374,LUBBOCK|LUBBOCK|33.5483|-101.9374||SL0289
1015,LUBBOCK,LUBBOCK,33.5485,-101.8552,,US0084,669.0,267.0,-402.0,33.5485,-101.8552,LUBBOCK|LUBBOCK|33.5485|-101.8552||US0084
1016,LUBBOCK,LUBBOCK,33.5485,-101.8877,,INDIANA AVENUE,2031.5,307.0,-1724.5,33.5485,-101.8877,LUBBOCK|LUBBOCK|33.5485|-101.8877||INDIANA AVENUE
1017,LUBBOCK,LUBBOCK,33.5485,-101.9224,,SLIDE ROAD,4152.0,4486.0,334.0,33.5485,-101.9224,LUBBOCK|LUBBOCK|33.5485|-101.9224||SLIDE ROAD
1018,LUBBOCK,LUBBOCK,33.5485,-101.9375,,SL0289,669.0,5777.0,5108.0,33.5485,-101.9375,LUBBOCK|LUBBOCK|33.5485|-101.9375||SL0289
1019,LUBBOCK,LUBBOCK,33.5486,-101.8747,,BOSTON AVENUE,1312.0,2404.0,1092.0,33.5486,-101.8747,LUBBOCK|LUBBOCK|33.5486|-101.8747||BOSTON AVENUE
1020,LUBBOCK,LUBBOCK,33.5487,-101.8152,FM0835,SS0331,57.5,77.0,19.5,33.5487,-101.8152,LUBBOCK|LUBBOCK|33.5487|-101.8152|FM0835|SS0331
1021,LUBBOCK,LUBBOCK,33.5487,-101.8152,,FM0835,4152.0,1104.0,-3048.0,33.5487,-101.8152,LUBBOCK|LUBBOCK|33.5487|-101.8152||FM0835
1022,LUBBOCK,LUBBOCK,33.5487,-101.8157,,FM0835,669.0,250.0,-419.0,33.5487,-101.8157,LUBBOCK|LUBBOCK|33.5487|-101.8157||FM0835
1023,LUBBOCK,LUBBOCK,33.5487,-101.8159,FM0835,SS0331,4152.0,2598.0,-1554.0,33.5487,-101.8159,LUBBOCK|LUBBOCK|33.5487|-101.8159|FM0835|SS0331
1024,LUBBOCK,LUBBOCK,33.5487,-101.8166,,FM0835,4152.0,1087.0,-3065.0,33.5487,-101.8166,LUBBOCK|LUBBOCK|33.5487|-101.8166||FM0835
1025,LUBBOCK,LUBBOCK,33.5487,-101.8357,50TH STREET,AVENUE A,2031.5,459.0,-1572.5,33.5487,-101.8357,LUBBOCK|LUBBOCK|33.5487|-101.8357|50TH STREET|AVENUE A
1026,LUBBOCK,LUBBOCK,33.5487,-101.8357,AVENUE A SOUTH DRIVE,FM0835,4152.0,3033.0,-1119.0,33.5487,-101.8357,LUBBOCK|LUBBOCK|33.5487|-101.8357|AVENUE A SOUTH DRIVE|FM0835
1027,LUBBOCK,LUBBOCK,33.5487,-101.8357,AVENUE A,FM0835,2031.5,313.0,-1718.5,33.5487,-101.8357,LUBBOCK|LUBBOCK|33.5487|-101.8357|AVENUE A|FM0835
1028,LUBBOCK,LUBBOCK,33.5487,-101.8357,FM0835,IH0027,135.5,312.0,176.5,33.5487,-101.8357,LUBBOCK|LUBBOCK|33.5487|-101.8357|FM0835|IH0027
1029,LUBBOCK,LUBBOCK,33.5487,-101.8357,,FM0835,1312.0,2903.0,1591.0,33.5487,-101.8357,LUBBOCK|LUBBOCK|33.5487|-101.8357||FM0835
1030,LUBBOCK,LUBBOCK,33.5487,-101.8376,,FM0835,4152.0,3188.0,-964.0,33.5487,-101.8376,LUBBOCK|LUBBOCK|33.5487|-101.8376||FM0835
1031,LUBBOCK,LUBBOCK,33.5487,-101.8450,FM0835,IH0027,1312.0,5983.0,4671.0,33.5487,-101.845,LUBBOCK|LUBBOCK|33.5487|-101.8450|FM0835|IH0027
1032,LUBBOCK,LUBBOCK,33.5487,-101.8553,,US0084,4152.0,4216.0,64.0,33.5487,-101.8553,LUBBOCK|LUBBOCK|33.5487|-101.8553||US0084
1033,LUBBOCK,LUBBOCK,33.5487,-101.8724,,50TH STREET,1312.0,4859.0,3547.0,33.5487,-101.8724,LUBBOCK|LUBBOCK|33.5487|-101.8724||50TH STREET
1034,LUBBOCK,LUBBOCK,33.5487,-101.8791,50TH STREET,ELGIN AVENUE,390.5,4767.0,4376.5,33.5487,-101.8791,LUBBOCK|LUBBOCK|33.5487|-101.8791|50TH STREET|ELGIN AVENUE
1035,LUBBOCK,LUBBOCK,33.5487,-101.9224,50TH STREET,SLIDE ROAD,4152.0,3311.0,-841.0,33.5487,-101.9224,LUBBOCK|LUBBOCK|33.5487|-101.9224|50TH STREET|SLIDE ROAD
1036,LUBBOCK,LUBBOCK,33.5487,-101.9571,50TH STREET,MILWAUKEE AVENUE,2031.5,354.0,-1677.5,33.5487,-101.9571,LUBBOCK|LUBBOCK|33.5487|-101.9571|50TH STREET|MILWAUKEE AVENUE
1037,LUBBOCK,LUBBOCK,33.5487,-101.9571,MILWAUKEE AVENUE,MILWAUKEE AVENUE,4152.0,4987.0,835.0,33.5487,-101.9571,LUBBOCK|LUBBOCK|33.5487|-101.9571|MILWAUKEE AVENUE|MILWAUKEE AVENUE
1038,LUBBOCK,LUBBOCK,33.5488,-101.8050,,FM0835,4152.0,2003.0,-2149.0,33.5488,-101.805,LUBBOCK|LUBBOCK|33.5488|-101.8050||FM0835
1039,LUBBOCK,LUBBOCK,33.5488,-101.8055,FM0835,SS0331,2031.5,310.0,-1721.5,33.5488,-101.8055,LUBBOCK|LUBBOCK|33.5488|-101.8055|FM0835|SS0331
1040,LUBBOCK,LUBBOCK,33.5488,-101.8055,,FM0835,2031.5,329.0,-1702.5,33.5488,-101.8055,LUBBOCK|LUBBOCK|33.5488|-101.8055||FM0835
1041,LUBBOCK,LUBBOCK,33.5488,-101.8059,FM0835,SS0331,2031.5,382.0,-1649.5,33.5488,-101.8059,LUBBOCK|LUBBOCK|33.5488|-101.8059|FM0835|SS0331
1042,LUBBOCK,LUBBOCK,33.5488,-101.8063,FM0835,SS0331,4152.0,3702.0,-450.0,33.5488,-101.8063,LUBBOCK|LUBBOCK|33.5488|-101.8063|FM0835|SS0331
1043,LUBBOCK,LUBBOCK,33.5488,-101.8063,,FM0835,4152.0,4523.0,371.0,33.5488,-101.8063,LUBBOCK|LUBBOCK|33.5488|-101.8063||FM0835
1044,LUBBOCK,LUBBOCK,33.5488,-101.8067,FM0835,SS0331,390.5,58.0,-332.5,33.5488,-101.8067,LUBBOCK|LUBBOCK|33.5488|-101.8067|FM0835|SS0331
1045,LUBBOCK,LUBBOCK,33.5488,-101.8067,,FM0835,4152.0,1022.0,-3130.0,33.5488,-101.8067,LUBBOCK|LUBBOCK|33.5488|-101.8067||FM0835
1046,LUBBOCK,LUBBOCK,33.5488,-101.8070,FM0835,SS0331,4152.0,1067.0,-3085.0,33.5488,-101.807,LUBBOCK|LUBBOCK|33.5488|-101.8070|FM0835|SS0331
1047,LUBBOCK,LUBBOCK,33.5488,-101.8070,,FM0835,4152.0,2877.0,-1275.0,33.5488,-101.807,LUBBOCK|LUBBOCK|33.5488|-101.8070||FM0835
1048,LUBBOCK,LUBBOCK,33.5488,-101.8090,FM0835,SS0331,2031.5,378.0,-1653.5,33.5488,-101.809,LUBBOCK|LUBBOCK|33.5488|-101.8090|FM0835|SS0331
1049,LUBBOCK,LUBBOCK,33.5488,-101.8116,,FM0835,669.0,324.0,-345.0,33.5488,-101.8116,LUBBOCK|LUBBOCK|33.5488|-101.8116||FM0835
1050,LUBBOCK,LUBBOCK,33.5488,-101.8126,FM0835,VANDA AVENUE,4152.0,3315.0,-837.0,33.5488,-101.8126,LUBBOCK|LUBBOCK|33.5488|-101.8126|FM0835|VANDA AVENUE
1051,LUBBOCK,LUBBOCK,33.5488,-101.8126,,FM0835,4152.0,3947.0,-205.0,33.5488,-101.8126,LUBBOCK|LUBBOCK|33.5488|-101.8126||FM0835
1052,LUBBOCK,LUBBOCK,33.5488,-101.8147,FM0835,SS0331,1312.0,186.0,-1126.0,33.5488,-101.8147,LUBBOCK|LUBBOCK|33.5488|-101.8147|FM0835|SS0331
1053,LUBBOCK,LUBBOCK,33.5488,-101.8147,,FM0835,135.5,86.0,-49.5,33.5488,-101.8147,LUBBOCK|LUBBOCK|33.5488|-101.8147||FM0835
1054,LUBBOCK,LUBBOCK,33.5488,-101.8184,E 50TH STREET,MARTIN LUTHER KING JR BOULEVARD,2031.5,475.0,-1556.5,33.5488,-101.8184,LUBBOCK|LUBBOCK|33.5488|-101.8184|E 50TH STREET|MARTIN LUTHER KING JR BOULEVARD
1055,LUBBOCK,LUBBOCK,33.5488,-101.8184,FM0835,MARTIN LUTHER KING JR BOULEVARD,4152.0,4059.0,-93.0,33.5488,-101.8184,LUBBOCK|LUBBOCK|33.5488|-101.8184|FM0835|MARTIN LUTHER KING JR BOULEVARD
1056,LUBBOCK,LUBBOCK,33.5488,-101.8186,,FM0835,4152.0,3126.0,-1026.0,33.5488,-101.8186,LUBBOCK|LUBBOCK|33.5488|-101.8186||FM0835
1057,LUBBOCK,LUBBOCK,33.5488,-101.8195,,FM0835,4152.0,3854.0,-298.0,33.5488,-101.8195,LUBBOCK|LUBBOCK|33.5488|-101.8195||FM0835
1058,LUBBOCK,LUBBOCK,33.5488,-101.8226,FM0835,SS0331,4152.0,4546.0,394.0,33.5488,-101.8226,LUBBOCK|LUBBOCK|33.5488|-101.8226|FM0835|SS0331
1059,LUBBOCK,LUBBOCK,33.5488,-101.8292,FM0835,GLOBE AVENUE,4152.0,1148.0,-3004.0,33.5488,-101.8292,LUBBOCK|LUBBOCK|33.5488|-101.8292|FM0835|GLOBE AVENUE
1060,LUBBOCK,LUBBOCK,33.5488,-101.8313,FM0835,IH0027,4152.0,1577.0,-2575.0,33.5488,-101.8313,LUBBOCK|LUBBOCK|33.5488|-101.8313|FM0835|IH0027
1061,LUBBOCK,LUBBOCK,33.5488,-101.8401,AVENUE D,FM0835,4152.0,5154.0,1002.0,33.5488,-101.8401,LUBBOCK|LUBBOCK|33.5488|-101.8401|AVENUE D|FM0835
1062,LUBBOCK,LUBBOCK,33.5488,-101.8402,,FM0835,4152.0,5276.0,1124.0,33.5488,-101.8402,LUBBOCK|LUBBOCK|33.5488|-101.8402||FM0835
1063,LUBBOCK,LUBBOCK,33.5488,-101.8405,,FM0835,4152.0,4016.0,-136.0,33.5488,-101.8405,LUBBOCK|LUBBOCK|33.5488|-101.8405||FM0835
1064,LUBBOCK,LUBBOCK,33.5488,-101.8407,,FM0835,4152.0,5590.0,1438.0,33.5488,-101.8407,LUBBOCK|LUBBOCK|33.5488|-101.8407||FM0835
1065,LUBBOCK,LUBBOCK,33.5488,-101.8417,,FM0835,4152.0,5513.0,1361.0,33.5488,-101.8417,LUBBOCK|LUBBOCK|33.5488|-101.8417||FM0835
1066,LUBBOCK,LUBBOCK,33.5488,-101.8430,,FM0835,4152.0,5440.0,1288.0,33.5488,-101.843,LUBBOCK|LUBBOCK|33.5488|-101.8430||FM0835
1067,LUBBOCK,LUBBOCK,33.5488,-101.8444,,FM0835,4152.0,5562.0,1410.0,33.5488,-101.8444,LUBBOCK|LUBBOCK|33.5488|-101.8444||FM0835
1068,LUBBOCK,LUBBOCK,33.5488,-101.8449,,FM0835,1312.0,5583.0,4271.0,33.5488,-101.8449,LUBBOCK|LUBBOCK|33.5488|-101.8449||FM0835
1069,LUBBOCK,LUBBOCK,33.5488,-101.8450,FM0835,IH0027,8.0,33.0,25.0,33.5488,-101.845,LUBBOCK|LUBBOCK|33.5488|-101.8450|FM0835|IH0027
1070,LUBBOCK,LUBBOCK,33.5488,-101.8457,FM0835,IH0027,4152.0,5546.0,1394.0,33.5488,-101.8457,LUBBOCK|LUBBOCK|33.5488|-101.8457|FM0835|IH0027
1071,LUBBOCK,LUBBOCK,33.5488,-101.8457,,FM0835,390.5,208.0,-182.5,33.5488,-101.8457,LUBBOCK|LUBBOCK|33.5488|-101.8457||FM0835
1072,LUBBOCK,LUBBOCK,33.5488,-101.8487,50TH STREET,AVENUE L,4152.0,1681.0,-2471.0,33.5488,-101.8487,LUBBOCK|LUBBOCK|33.5488|-101.8487|50TH STREET|AVENUE L
1073,LUBBOCK,LUBBOCK,33.5488,-101.8488,50TH STREET,AVENUE L,4152.0,2589.0,-1563.0,33.5488,-101.8488,LUBBOCK|LUBBOCK|33.5488|-101.8488|50TH STREET|AVENUE L
1074,LUBBOCK,LUBBOCK,33.5488,-101.8531,50TH STREET,AVENUE P,4152.0,4170.0,18.0,33.5488,-101.8531,LUBBOCK|LUBBOCK|33.5488|-101.8531|50TH STREET|AVENUE P
1075,LUBBOCK,LUBBOCK,33.5488,-101.8550,,50TH STREET,669.0,342.0,-327.0,33.5488,-101.855,LUBBOCK|LUBBOCK|33.5488|-101.8550||50TH STREET
1076,LUBBOCK,LUBBOCK,33.5488,-101.8553,50TH STREET,US0084,15.5,8.0,-7.5,33.5488,-101.8553,LUBBOCK|LUBBOCK|33.5488|-101.8553|50TH STREET|US0084
1077,LUBBOCK,LUBBOCK,33.5488,-101.8553,IH0027,US0084,2031.5,428.0,-1603.5,33.5488,-101.8553,LUBBOCK|LUBBOCK|33.5488|-101.8553|IH0027|US0084
1078,LUBBOCK,LUBBOCK,33.5488,-101.8554,,50TH STREET,4152.0,4321.0,169.0,33.5488,-101.8554,LUBBOCK|LUBBOCK|33.5488|-101.8554||50TH STREET
1079,LUBBOCK,LUBBOCK,33.5488,-101.8559,,50TH STREET,4152.0,3577.0,-575.0,33.5488,-101.8559,LUBBOCK|LUBBOCK|33.5488|-101.8559||50TH STREET
1080,LUBBOCK,LUBBOCK,33.5488,-101.8574,,50TH STREET,4152.0,5340.0,1188.0,33.5488,-101.8574,LUBBOCK|LUBBOCK|33.5488|-101.8574||50TH STREET
1081,LUBBOCK,LUBBOCK,33.5488,-101.8595,,50TH STREET,1312.0,2268.0,956.0,33.5488,-101.8595,LUBBOCK|LUBBOCK|33.5488|-101.8595||50TH STREET
1082,LUBBOCK,LUBBOCK,33.5488,-101.8596,50TH STREET,AVENUE T,1312.0,202.0,-1110.0,33.5488,-101.8596,LUBBOCK|LUBBOCK|33.5488|-101.8596|50TH STREET|AVENUE T
1083,LUBBOCK,LUBBOCK,33.5488,-101.8617,50TH STREET,AVENUE U,4152.0,5093.0,941.0,33.5488,-101.8617,LUBBOCK|LUBBOCK|33.5488|-101.8617|50TH STREET|AVENUE U
1084,LUBBOCK,LUBBOCK,33.5488,-101.8624,,50TH STREET,4152.0,5211.0,1059.0,33.5488,-101.8624,LUBBOCK|LUBBOCK|33.5488|-101.8624||50TH STREET
1085,LUBBOCK,LUBBOCK,33.5488,-101.8634,,50TH STREET,4152.0,4118.0,-34.0,33.5488,-101.8634,LUBBOCK|LUBBOCK|33.5488|-101.8634||50TH STREET
1086,LUBBOCK,LUBBOCK,33.5488,-101.8635,,50TH STREET,390.5,3723.0,3332.5,33.5488,-101.8635,LUBBOCK|LUBBOCK|33.5488|-101.8635||50TH STREET
1087,LUBBOCK,LUBBOCK,33.5488,-101.8661,50TH STREET,W AVENUE,4152.0,2548.0,-1604.0,33.5488,-101.8661,LUBBOCK|LUBBOCK|33.5488|-101.8661|50TH STREET|W AVENUE
1088,LUBBOCK,LUBBOCK,33.5488,-101.8705,50TH STREET,UNIVERSITY AVENUE,32.0,14.0,-18.0,33.5488,-101.8705,LUBBOCK|LUBBOCK|33.5488|-101.8705|50TH STREET|UNIVERSITY AVENUE
1089,LUBBOCK,LUBBOCK,33.5488,-101.8710,,50TH STREET,390.5,2830.0,2439.5,33.5488,-101.871,LUBBOCK|LUBBOCK|33.5488|-101.8710||50TH STREET
1090,LUBBOCK,LUBBOCK,33.5488,-101.8812,50TH STREET,FLINT AVENUE,2031.5,412.0,-1619.5,33.5488,-101.8812,LUBBOCK|LUBBOCK|33.5488|-101.8812|50TH STREET|FLINT AVENUE
1091,LUBBOCK,LUBBOCK,33.5488,-101.8877,50TH STREET,INDIANA AVENUE,4152.0,5368.0,1216.0,33.5488,-101.8877,LUBBOCK|LUBBOCK|33.5488|-101.8877|50TH STREET|INDIANA AVENUE
1092,LUBBOCK,LUBBOCK,33.5488,-101.8878,50TH STREET,50TH STREET,4152.0,2921.0,-1231.0,33.5488,-101.8878,LUBBOCK|LUBBOCK|33.5488|-101.8878|50TH STREET|50TH STREET
1093,LUBBOCK,LUBBOCK,33.5488,-101.8878,50TH STREET,INDIANA AVENUE,57.5,76.0,18.5,33.5488,-101.8878,LUBBOCK|LUBBOCK|33.5488|-101.8878|50TH STREET|INDIANA AVENUE
1094,LUBBOCK,LUBBOCK,33.5488,-101.8878,,50TH STREET,4152.0,2710.0,-1442.0,33.5488,-101.8878,LUBBOCK|LUBBOCK|33.5488|-101.8878||50TH STREET
1095,LUBBOCK,LUBBOCK,33.5488,-101.8878,,INDIANA AVENUE,4152.0,3196.0,-956.0,33.5488,-101.8878,LUBBOCK|LUBBOCK|33.5488|-101.8878||INDIANA AVENUE
1096,LUBBOCK,LUBBOCK,33.5488,-101.8881,,50TH STREET,4152.0,4530.0,378.0,33.5488,-101.8881,LUBBOCK|LUBBOCK|33.5488|-101.8881||50TH STREET
